Year,COUNTY,OSHPD_ID,Facility Name,Licensed Bed Classification,License Bed Designation,Licensed Bed Day,Discharges,Census Day,Intra Hospital Transfer from Critical Care
2005.0,Orange,106304045.0,IRVINE REGIONAL HOSPITAL AND MEDICAL CENTER,General Acute Care,Intensive Care,4380.0,353.0,3057.0,1009
2005.0,Orange,106304113.0,CHILDRENS HOSPITAL AT MISSION,General Acute Care,Intensive Care,2920.0,251.0,1175.0,136
2005.0,Placer,106310791.0,SUTTER AUBURN FAITH HOSPITAL,General Acute Care,Intensive Care,1460.0,115.0,1166.0,498
2005.0,Placer,106311000.0,SUTTER ROSEVILLE MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,692.0,6712.0,1316
2005.0,Placer,106314024.0,KAISER FND HOSP - SACRAMENTO/ROSEVILLE-EUREKA,General Acute Care,Intensive Care,7300.0,487.0,5448.0,1287
2005.0,Riverside,106331152.0,CORONA REGIONAL MEDICAL CENTER-MAIN,General Acute Care,Intensive Care,2190.0,519.0,2955.0,0
2005.0,Riverside,106331164.0,DESERT REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,8395.0,480.0,7662.0,1636
2005.0,Riverside,106331168.0,EISENHOWER MEMORIAL HOSPITAL,General Acute Care,Intensive Care,6570.0,239.0,5312.0,1501
2005.0,Riverside,106331194.0,HEMET VALLEY MEDICAL CENTER,General Acute Care,Intensive Care,6570.0,693.0,6340.0,0
2005.0,Riverside,106331216.0,JOHN F KENNEDY MEMORIAL HOSPITAL,General Acute Care,Intensive Care,5840.0,396.0,3598.0,831
2005.0,Riverside,106331293.0,PARKVIEW COMMUNITY HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,4745.0,255.0,3524.0,766
2005.0,Riverside,106331312.0,RIVERSIDE COMMUNITY HOSPITAL,General Acute Care,Intensive Care,8030.0,213.0,5659.0,1305
2005.0,Riverside,106331326.0,SAN GORGONIO MEMORIAL HOSPITAL,General Acute Care,Intensive Care,2190.0,151.0,1794.0,199
2005.0,Riverside,106334001.0,SOUTHWEST HEALTHCARE SYSTEM-WILDOMAR,General Acute Care,Intensive Care,2920.0,332.0,3058.0,838
2005.0,Riverside,106334018.0,MENIFEE VALLEY MEDICAL CENTER,General Acute Care,Intensive Care,1825.0,199.0,1675.0,0
2005.0,Riverside,106334025.0,KAISER FND HOSP - RIVERSIDE,General Acute Care,Intensive Care,4015.0,274.0,3110.0,650
2005.0,Riverside,106334048.0,MORENO VALLEY COMMUNITY HOSPITAL,General Acute Care,Intensive Care,1825.0,195.0,1566.0,0
2005.0,Riverside,106334068.0,SOUTHWEST HEALTHCARE SYSTEM-MURRIETA,General Acute Care,Intensive Care,2555.0,197.0,2604.0,563
2005.0,Riverside,106334487.0,RIVERSIDE COUNTY REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,16060.0,561.0,8051.0,1605
2005.0,Sacramento,106340913.0,KAISER FND HOSP - SACRAMENTO/ROSEVILLE-MORSE,General Acute Care,Intensive Care,9125.0,392.0,5021.0,855
2005.0,Sacramento,106340947.0,MERCY GENERAL HOSPITAL,General Acute Care,Intensive Care,9490.0,0.0,0.0,0
2005.0,Sacramento,106340950.0,MERCY SAN JUAN HOSPITAL,General Acute Care,Intensive Care,9125.0,564.0,7050.0,860
2005.0,Sacramento,106340951.0,METHODIST HOSPITAL OF SACRAMENTO,General Acute Care,Intensive Care,3650.0,233.0,2994.0,720
2005.0,Sacramento,106341006.0,UNIVERSITY OF CALIFORNIA DAVIS MEDICAL CENTER,General Acute Care,Intensive Care,24090.0,1140.0,22138.0,3302
2005.0,Sacramento,106341051.0,SUTTER GENERAL HOSPITAL,General Acute Care,Intensive Care,8760.0,389.0,6599.0,1598
2005.0,Sacramento,106341052.0,SUTTER MEMORIAL HOSPITAL,General Acute Care,Intensive Care,8760.0,104.0,3077.0,1230
2005.0,Sacramento,106342344.0,KAISER FND HOSP - SOUTH SACRAMENTO,General Acute Care,Intensive Care,3650.0,331.0,3012.0,589
2005.0,Sacramento,106344029.0,MERCY HOSPITAL - FOLSOM,General Acute Care,Intensive Care,2920.0,362.0,2114.0,0
2005.0,Sacramento,106344035.0,KINDRED HOSPITAL - SACRAMENTO,General Acute Care,Intensive Care,1460.0,36.0,1426.0,80
2005.0,San Benito,106350784.0,HAZEL HAWKINS MEMORIAL HOSPITAL,General Acute Care,Intensive Care,2920.0,281.0,1332.0,413
2005.0,San Bernardino,106361105.0,BARSTOW COMMUNITY HOSPITAL,General Acute Care,Intensive Care,1460.0,311.0,1350.0,318
2005.0,San Bernardino,106361144.0,CHINO VALLEY MEDICAL CENTER,General Acute Care,Intensive Care,5110.0,347.0,2432.0,0
2005.0,San Bernardino,106361166.0,DOCTORS HOSPITAL MEDICAL CENTER OF MONTCLAIR,General Acute Care,Intensive Care,2920.0,245.0,1545.0,449
2005.0,San Bernardino,106361223.0,KAISER FND HOSP - FONTANA,General Acute Care,Intensive Care,12410.0,705.0,10488.0,2216
2005.0,San Bernardino,106361245.0,LOMA LINDA UNIV. MED. CENTER EAST CAMPUS HOSPITAL,General Acute Care,Intensive Care,2920.0,144.0,1307.0,0
2005.0,San Bernardino,106361246.0,LOMA LINDA UNIVERSITY MEDICAL CENTER,General Acute Care,Intensive Care,68985.0,7698.0,56344.0,0
2005.0,San Bernardino,106361274.0,KINDRED HOSPITAL ONTARIO,General Acute Care,Intensive Care,2555.0,125.0,2004.0,470
2005.0,San Bernardino,106361308.0,REDLANDS COMMUNITY HOSPITAL,General Acute Care,Intensive Care,4380.0,223.0,1232.0,0
2005.0,San Bernardino,106361318.0,SAN ANTONIO COMMUNITY HOSPITAL,General Acute Care,Intensive Care,4380.0,285.0,3826.0,750
2005.0,San Bernardino,106361323.0,COMMUNITY HOSPITAL OF SAN BERNARDINO,General Acute Care,Intensive Care,4015.0,326.0,4849.0,867
2005.0,San Bernardino,106361339.0,ST. BERNARDINE MEDICAL CENTER,General Acute Care,Intensive Care,9855.0,477.0,9273.0,2875
2005.0,San Bernardino,106361343.0,ST. MARY REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,7300.0,504.0,5869.0,0
2005.0,San Bernardino,106361370.0,VICTOR VALLEY COMMUNITY HOSPITAL,General Acute Care,Intensive Care,3650.0,98.0,1662.0,648
2005.0,San Bernardino,106362041.0,HI-DESERT MEDICAL CENTER,General Acute Care,Intensive Care,1460.0,117.0,1062.0,319
2005.0,San Bernardino,106364144.0,DESERT VALLEY HOSPITAL,General Acute Care,Intensive Care,2190.0,173.0,1958.0,509
2005.0,San Bernardino,106364188.0,RANCHO SPECIALTY HOSPITAL,General Acute Care,Intensive Care,2920.0,0.0,17.0,0
2005.0,San Bernardino,106364231.0,ARROWHEAD REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,17520.0,671.0,2603.0,0
2005.0,San Diego,106370652.0,ALVARADO HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,6570.0,423.0,4374.0,1170
2005.0,San Diego,106370658.0,SCRIPPS MERCY HOSPITAL - CHULA VISTA,General Acute Care,Intensive Care,8760.0,1100.0,6515.0,2250
2005.0,San Diego,106370673.0,CHILDRENS HOSPITAL - SAN DIEGO,General Acute Care,Intensive Care,10950.0,640.0,10161.0,130
2005.0,San Diego,106370689.0,SHARP CORONADO HOSPITAL AND HEALTHCARE CENTER,General Acute Care,Intensive Care,1095.0,62.0,425.0,98
2005.0,San Diego,106370693.0,SHARP CABRILLO HOSPITAL,General Acute Care,Intensive Care,3650.0,0.0,0.0,0
2005.0,San Diego,106370694.0,SHARP MEMORIAL HOSPITAL,General Acute Care,Intensive Care,9490.0,337.0,8250.0,2086
2005.0,San Diego,106370705.0,FALLBROOK HOSPITAL DISTRICT,General Acute Care,Intensive Care,1460.0,198.0,1099.0,0
2005.0,San Diego,106370714.0,GROSSMONT HOSPITAL,General Acute Care,Intensive Care,16790.0,446.0,10017.0,2446
2005.0,San Diego,106370721.0,KINDRED HOSPITAL - SAN DIEGO,General Acute Care,Intensive Care,2920.0,3.0,737.0,58
2005.0,San Diego,106370730.0,KAISER FND HOSP - SAN DIEGO,General Acute Care,Intensive Care,8760.0,450.0,6226.0,1559
2005.0,San Diego,106370744.0,SCRIPPS MERCY HOSPITAL,General Acute Care,Intensive Care,8030.0,429.0,8734.0,1015
2005.0,San Diego,106370755.0,PALOMAR MEDICAL CENTER,General Acute Care,Intensive Care,7665.0,271.0,6257.0,1678
2005.0,San Diego,106370759.0,PARADISE VALLEY HOSPITAL,General Acute Care,Intensive Care,3650.0,220.0,2904.0,744
2005.0,San Diego,106370771.0,SCRIPPS MEMORIAL HOSPITAL - LA JOLLA,General Acute Care,Intensive Care,10585.0,465.0,9054.0,762
2005.0,San Diego,106370780.0,TRI-CITY MEDICAL CENTER,General Acute Care,Intensive Care,5110.0,193.0,3079.0,954
2005.0,San Diego,106370782.0,UNIVERSITY OF CALIF-SAN DIEGO MEDICAL CENTER,General Acute Care,Intensive Care,13870.0,609.0,8933.0,721
2005.0,San Diego,106370787.0,UNIVERSITY COMMUNITY MEDICAL CENTER,General Acute Care,Intensive Care,1825.0,65.0,516.0,0
2005.0,San Diego,106370875.0,SHARP CHULA VISTA MEDICAL CENTER,General Acute Care,Intensive Care,14965.0,367.0,7090.0,1418
2005.0,San Diego,106370977.0,POMERADO HOSPITAL,General Acute Care,Intensive Care,4380.0,186.0,2314.0,1132
2005.0,San Diego,106371256.0,SCRIPPS GREEN HOSPITAL,General Acute Care,Intensive Care,4380.0,653.0,3156.0,1198
2005.0,San Diego,106371394.0,SCRIPPS MEMORIAL HOSPITAL - ENCINITAS,General Acute Care,Intensive Care,7300.0,375.0,6249.0,1231
2005.0,San Diego,106374141.0,"UCSD-LA JOLLA, JOHN M AND SALLY B. THORNTON HOSPITAL",General Acute Care,Intensive Care,4380.0,99.0,3572.0,414
2005.0,San Francisco,106380857.0,KAISER FND HOSP - GEARY S F,General Acute Care,Intensive Care,11680.0,352.0,8626.0,2109
2005.0,San Francisco,106380895.0,UCSF MEDICAL CENTER AT MOUNT ZION,General Acute Care,Intensive Care,2555.0,31.0,1193.0,340
2005.0,San Francisco,106380929.0,CALIFORNIA PACIFIC MED CTR-PACIFIC CAMPUS,General Acute Care,Intensive Care,10585.0,0.0,14727.0,615
2005.0,San Francisco,106380933.0,CALIFORNIA PACIFIC MED CTR-DAVIES CAMPUS,General Acute Care,Intensive Care,2920.0,0.0,3461.0,320
2005.0,San Francisco,106380939.0,SAN FRANCISCO GENERAL HOSPITAL,General Acute Care,Intensive Care,8030.0,400.0,8185.0,1277
2005.0,San Francisco,106380960.0,ST. FRANCIS MEMORIAL HOSPITAL,General Acute Care,Intensive Care,3650.0,283.0,4577.0,0
2005.0,San Francisco,106380964.0,ST. LUKES HOSPITAL,General Acute Care,Intensive Care,3650.0,260.0,2317.0,675
2005.0,San Francisco,106380965.0,"ST. MARYS MEDICAL CENTER, SAN FRANCISCO",General Acute Care,Intensive Care,13505.0,1181.0,3718.0,0
2005.0,San Francisco,106381154.0,UCSF MEDICAL CENTER,General Acute Care,Intensive Care,25185.0,739.0,20618.0,4076
2005.0,San Francisco,106382715.0,CHINESE HOSPITAL,General Acute Care,Intensive Care,1825.0,41.0,991.0,64
2005.0,San Joaquin,106390846.0,DAMERON HOSPITAL,General Acute Care,Intensive Care,4380.0,331.0,3807.0,432
2005.0,San Joaquin,106390923.0,LODI MEMORIAL HOSPITAL,General Acute Care,Intensive Care,3650.0,337.0,2645.0,0
2005.0,San Joaquin,106391010.0,SAN JOAQUIN GENERAL HOSPITAL,General Acute Care,Intensive Care,5840.0,367.0,5331.0,0
2005.0,San Joaquin,106391042.0,ST. JOSEPHS MEDICAL CENTER OF STOCKTON,General Acute Care,Intensive Care,3650.0,148.0,3008.0,888
2005.0,San Joaquin,106391056.0,SUTTER TRACY COMMUNITY HOSPITAL,General Acute Care,Intensive Care,2675.0,211.0,1495.0,262
2005.0,San Joaquin,106392287.0,DOCTORS HOSPITAL OF MANTECA,General Acute Care,Intensive Care,2920.0,522.0,1844.0,0
2005.0,San Joaquin,106394009.0,KAISER FOUNDATION HOSPITAL - MANTECA,General Acute Care,Intensive Care,2190.0,229.0,1749.0,385
2005.0,San Luis Obispo,106400466.0,ARROYO GRANDE COMMUNITY HOSPITAL,General Acute Care,Intensive Care,2920.0,250.0,1178.0,0
2005.0,San Luis Obispo,106400480.0,FRENCH HOSPITAL MEDICAL CENTER,General Acute Care,Intensive Care,2920.0,239.0,1532.0,245
2005.0,San Luis Obispo,106400524.0,SIERRA VISTA REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,4015.0,169.0,2901.0,0
2005.0,San Luis Obispo,106400548.0,TWIN CITIES COMMUNITY HOSPITAL,General Acute Care,Intensive Care,2920.0,199.0,2008.0,444
2005.0,San Mateo,106410782.0,SAN MATEO MEDICAL CENTER,General Acute Care,Intensive Care,2555.0,148.0,1676.0,0
2005.0,San Mateo,106410804.0,KAISER FND HOSP - REDWOOD CITY,General Acute Care,Intensive Care,3650.0,244.0,3196.0,932
2005.0,San Mateo,106410806.0,KAISER FND HOSP - SOUTH SAN FRANCISCO,General Acute Care,Intensive Care,5475.0,291.0,3618.0,944
2005.0,San Mateo,106410817.0,SETON MEDICAL CENTER,General Acute Care,Intensive Care,5110.0,0.0,4204.0,996
2005.0,San Mateo,106410852.0,PENINSULA MEDICAL CENTER,General Acute Care,Intensive Care,8760.0,355.0,4991.0,989
2005.0,San Mateo,106410891.0,SEQUOIA HOSPITAL,General Acute Care,Intensive Care,7300.0,155.0,3392.0,993
2005.0,Santa Barbara,106420483.0,GOLETA VALLEY COTTAGE HOSPITAL,General Acute Care,Intensive Care,4015.0,283.0,974.0,0
2005.0,Santa Barbara,106420491.0,LOMPOC HEALTHCARE DISTRICT,General Acute Care,Intensive Care,1460.0,106.0,943.0,272
2005.0,Santa Barbara,106420514.0,SANTA BARBARA COTTAGE HOSPITAL,General Acute Care,Intensive Care,7300.0,393.0,5031.0,1793
2005.0,Santa Clara,106430705.0,REGIONAL MEDICAL OF SAN JOSE,General Acute Care,Intensive Care,2920.0,278.0,3374.0,0
2005.0,Santa Clara,106430743.0,COMMUNITY HOSPITAL OF LOS GATOS,General Acute Care,Intensive Care,2555.0,37.0,722.0,165
2005.0,Santa Clara,106430763.0,EL CAMINO HOSPITAL,General Acute Care,Intensive Care,5840.0,98.0,4354.0,1354
2005.0,Santa Clara,106430779.0,GOOD SAMARITAN HOSPITAL-SAN JOSE,General Acute Care,Intensive Care,8030.0,265.0,4141.0,795
2005.0,Santa Clara,106430805.0,KAISER FND HOSP - SANTA CLARA,General Acute Care,Intensive Care,9855.0,432.0,6093.0,915
2005.0,Santa Clara,106430837.0,OCONNOR HOSPITAL - SAN JOSE,General Acute Care,Intensive Care,5110.0,187.0,3385.0,844
2005.0,Santa Clara,106430883.0,SANTA CLARA VALLEY MEDICAL CENTER,General Acute Care,Intensive Care,16060.0,520.0,9090.0,1718
2005.0,Santa Clara,106430905.0,STANFORD HOSPITAL,General Acute Care,Intensive Care,24455.0,484.0,17764.0,3498
2005.0,Santa Clara,106431506.0,KAISER FND HOSP - SANTA TERESA COMMUNITY HOSPITAL,General Acute Care,Intensive Care,5110.0,193.0,2352.0,533
2005.0,Santa Clara,106434040.0,LUCILE SALTER PACKARD CHILDRENS HOSP. AT STANFORD,General Acute Care,Intensive Care,8760.0,220.0,7986.0,1677
2005.0,Santa Clara,106434138.0,ST. LOUISE REGIONAL HOSPITAL,General Acute Care,Intensive Care,1460.0,147.0,1371.0,155
2005.0,Santa Cruz,106440755.0,DOMINICAN HOSPITAL-SANTA CRUZ/SOQUEL,General Acute Care,Intensive Care,3650.0,179.0,2724.0,731
2005.0,Santa Cruz,106444013.0,WATSONVILLE COMMUNITY HOSPITAL,General Acute Care,Intensive Care,1095.0,95.0,1737.0,0
2005.0,Shasta,106450949.0,MERCY MEDICAL CENTER,General Acute Care,Intensive Care,12410.0,925.0,4911.0,2126
2005.0,Siskiyou,106470871.0,MERCY MEDICAL CENTER MT. SHASTA,General Acute Care,Intensive Care,1460.0,103.0,233.0,0
2005.0,Siskiyou,106474007.0,FAIRCHILD MEDICAL CENTER,General Acute Care,Intensive Care,1460.0,237.0,490.0,133
2005.0,Solano,106480989.0,KAISER FND HOSP - REHABILITATION CENTER VALLEJO,General Acute Care,Intensive Care,3285.0,424.0,6108.0,1328
2005.0,Solano,106481094.0,SUTTER SOLANO MEDICAL CENTER,General Acute Care,Intensive Care,4380.0,398.0,3529.0,899
2005.0,Solano,106481357.0,NORTH BAY MEDICAL CENTER,General Acute Care,Intensive Care,4728.0,299.0,2642.0,461
2005.0,Solano,106484001.0,NORTH BAY VACAVALLEY HOSPITAL,General Acute Care,Intensive Care,2190.0,234.0,1527.0,311
2005.0,Sonoma,106490919.0,SUTTER MEDICAL CENTER OF SANTA ROSA,General Acute Care,Intensive Care,5840.0,181.0,3898.0,938
2005.0,Sonoma,106490964.0,HEALDSBURG DISTRICT HOSPITAL,General Acute Care,Intensive Care,1460.0,0.0,0.0,0
2005.0,Sonoma,106491001.0,PETALUMA VALLEY HOSPITAL,General Acute Care,Intensive Care,3285.0,333.0,1729.0,0
2005.0,Sonoma,106491064.0,SANTA ROSA MEMORIAL HOSPITAL-MONTGOMERY,General Acute Care,Intensive Care,5840.0,395.0,6378.0,0
2005.0,Sonoma,106491076.0,SONOMA VALLEY HOSPITAL,General Acute Care,Intensive Care,2190.0,174.0,989.0,0
2005.0,Sonoma,106491338.0,PALM DRIVE HOSPITAL,General Acute Care,Intensive Care,1825.0,60.0,815.0,103
2005.0,Sonoma,106494019.0,KAISER FND HOSP - SANTA ROSA,General Acute Care,Intensive Care,3650.0,300.0,2395.0,1035
2005.0,Stanislaus,106500852.0,DOCTORS MEDICAL CENTER,General Acute Care,Intensive Care,13870.0,304.0,5980.0,1615
2005.0,Stanislaus,106500867.0,"EMANUEL MEDICAL CENTER, INC",General Acute Care,Intensive Care,4380.0,615.0,3278.0,0
2005.0,Stanislaus,106500939.0,MEMORIAL HOSPITAL MEDICAL CENTER - MODESTO,General Acute Care,Intensive Care,8395.0,391.0,8239.0,2341
2005.0,Stanislaus,106500967.0,OAK VALLEY DISTRICT HOSPITAL (2-RH),General Acute Care,Intensive Care,1825.0,105.0,641.0,155
2005.0,Sutter,106510882.0,FREMONT MEDICAL CENTER,General Acute Care,Intensive Care,2920.0,123.0,1201.0,251
2005.0,Tehama,106521041.0,ST. ELIZABETH COMMUNITY HOSPITAL,General Acute Care,Intensive Care,2920.0,322.0,1599.0,484
2005.0,Tulare,106540734.0,KAWEAH DELTA DISTRICT HOSPITAL,General Acute Care,Intensive Care,7665.0,100.0,1995.0,114
2005.0,Tulare,106540798.0,SIERRA VIEW DISTRICT HOSPITAL,General Acute Care,Intensive Care,3650.0,225.0,2827.0,547
2005.0,Tulare,106540816.0,TULARE DISTRICT HOSPITAL,General Acute Care,Intensive Care,2920.0,632.0,2719.0,0
2005.0,Tuolumne,106551034.0,SONORA REGIONAL MEDICAL CENTER - FOREST,General Acute Care,Intensive Care,4039.0,0.0,0.0,0
2005.0,Tuolumne,106551061.0,TUOLUMNE GENERAL HOSPITAL,General Acute Care,Intensive Care,1460.0,118.0,621.0,158
2005.0,Tuolumne,106554011.0,SONORA REGIONAL MEDICAL CENTER - GREENLEY,General Acute Care,Intensive Care,4745.0,209.0,1244.0,180
2005.0,Ventura,106560473.0,COMMUNITY MEMORIAL HOSPITAL-SAN BUENAVENTURA,General Acute Care,Intensive Care,3650.0,180.0,3031.0,806
2005.0,Ventura,106560481.0,VENTURA COUNTY MEDICAL CENTER,General Acute Care,Intensive Care,3285.0,146.0,2004.0,622
2005.0,Ventura,106560492.0,LOS ROBLES REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,7300.0,400.0,6152.0,909
2005.0,Ventura,106560501.0,OJAI VALLEY COMMUNITY HOSPITAL,General Acute Care,Intensive Care,1460.0,165.0,971.0,0
2005.0,Ventura,106560508.0,ST. JOHNS PLEASANT VALLEY HOSPITAL,General Acute Care,Intensive Care,2920.0,170.0,1493.0,0
2005.0,Ventura,106560525.0,SIMI VALLEY HOSPITAL AND HEALTH CARE SVCS-SYCAMORE,General Acute Care,Intensive Care,4015.0,246.0,3564.0,0
2005.0,Ventura,106560529.0,ST. JOHNS REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,3650.0,284.0,1401.0,1000
2005.0,Yolo,106571086.0,WOODLAND MEMORIAL HOSPITAL,General Acute Care,Intensive Care,2920.0,194.0,1535.0,730
2005.0,Yolo,106574010.0,SUTTER DAVIS HOSPITAL,General Acute Care,Intensive Care,2190.0,108.0,763.0,214
2005.0,Yuba,106580996.0,RIDEOUT MEMORIAL HOSPITAL,General Acute Care,Intensive Care,8760.0,150.0,3095.0,604
2006.0,Alameda,106010735.0,ALAMEDA HOSPITAL,General Acute Care,Intensive Care,2920.0,151.0,1581.0,281
2006.0,Alameda,106010739.0,ALTA BATES SUMMIT MED CTR-ALTA BATES CAMPUS,General Acute Care,Intensive Care,5840.0,413.0,6123.0,1087
2006.0,Alameda,106010776.0,CHILDRENS HOSPITAL AND RESEARCH CTR AT OAKLAND,General Acute Care,Intensive Care,8395.0,576.0,6527.0,1079
2006.0,Alameda,106010805.0,EDEN MEDICAL CENTER,General Acute Care,Intensive Care,6205.0,273.0,2813.0,497
2006.0,Alameda,106010846.0,ALAMEDA CO MED CTR - HIGHLAND CAMPUS,General Acute Care,Intensive Care,7300.0,242.0,5757.0,970
2006.0,Alameda,106010856.0,KAISER FND HOSP - OAKLAND CAMPUS,General Acute Care,Intensive Care,5840.0,192.0,5576.0,981
2006.0,Alameda,106010858.0,KAISER FND HOSP - HAYWARD,General Acute Care,Intensive Care,5840.0,278.0,5782.0,627
2006.0,Alameda,106010887.0,KINDRED HOSPITAL - SAN FRANCISCO BAY AREA,General Acute Care,Intensive Care,3650.0,43.0,1316.0,133
2006.0,Alameda,106010937.0,ALTA BATES SUMMIT MED CTR-SUMMIT CAMPUS-HAWTHORNE,General Acute Care,Intensive Care,8760.0,274.0,7861.0,1266
2006.0,Alameda,106010967.0,ST. ROSE HOSPITAL,General Acute Care,Intensive Care,3285.0,142.0,2193.0,727
2006.0,Alameda,106010983.0,VALLEY MEMORIAL HOSPITAL - LIVERMORE,General Acute Care,Intensive Care,1095.0,0.0,0.0,0
2006.0,Alameda,106010987.0,WASHINGTON HOSPITAL - FREMONT,General Acute Care,Intensive Care,4380.0,242.0,3829.0,1769
2006.0,Alameda,106013619.0,SAN LEANDRO HOSPITAL,General Acute Care,Intensive Care,1825.0,144.0,2245.0,417
2006.0,Alameda,106014050.0,VALLEYCARE MEDICAL CENTER,General Acute Care,Intensive Care,4745.0,125.0,3145.0,442
2006.0,Alameda,106014132.0,KAISER FND HOSP - FREMONT,General Acute Care,Intensive Care,3650.0,228.0,1986.0,660
2006.0,Amador,106034002.0,SUTTER AMADOR HOSPITAL,General Acute Care,Intensive Care,2190.0,270.0,1132.0,259
2006.0,Butte,106040802.0,BIGGS GRIDLEY MEMORIAL HOSPITAL,General Acute Care,Intensive Care,1460.0,70.0,755.0,104
2006.0,Butte,106040828.0,ENLOE MEDICAL CENTER - COHASSET CAMPUS,General Acute Care,Intensive Care,3285.0,0.0,0.0,0
2006.0,Butte,106040875.0,FEATHER RIVER HOSPITAL,General Acute Care,Intensive Care,4380.0,322.0,2598.0,565
2006.0,Butte,106040937.0,OROVILLE HOSPITAL,General Acute Care,Intensive Care,3650.0,306.0,3089.0,900
2006.0,Butte,106040962.0,ENLOE MEDICAL CENTER- ESPLANADE CAMPUS,General Acute Care,Intensive Care,6570.0,216.0,4610.0,1331
2006.0,Calaveras,106050932.0,MARK TWAIN ST. JOSEPHS HOSPITAL,General Acute Care,Intensive Care,2920.0,135.0,1005.0,0
2006.0,Colusa,106060870.0,COLUSA REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,2190.0,28.0,189.0,73
2006.0,Contra Costa,106070904.0,DOCTORS MEDICAL CENTER - SAN PABLO CAMPUS,General Acute Care,Intensive Care,13870.0,417.0,3795.0,552
2006.0,Contra Costa,106070924.0,CONTRA COSTA REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,2920.0,143.0,1789.0,302
2006.0,Contra Costa,106070934.0,SUTTER DELTA MEDICAL CENTER,General Acute Care,Intensive Care,4380.0,226.0,2489.0,510
2006.0,Contra Costa,106070988.0,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,General Acute Care,Intensive Care,8760.0,330.0,8007.0,1375
2006.0,Contra Costa,106070990.0,KAISER FND HOSP - WALNUT CREEK,General Acute Care,Intensive Care,8760.0,1450.0,11041.0,2033
2006.0,Contra Costa,106071018.0,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,General Acute Care,Intensive Care,5475.0,209.0,4385.0,1360
2006.0,Contra Costa,106074017.0,SAN RAMON REGIONAL MEDICAL CENTER,General Acute Care,Intensive Care,2190.0,255.0,1936.0,427
2006.0,Contra Costa,106074093.0,KAISER FND HOSP - RICHMOND CAMPUS,General Acute Care,Intensive Care,1460.0,156.0,1064.0,353
2006.0,Del Norte,106084001.0,SUTTER COAST HOSPITAL,General Acute Care,Intensive Care,2190.0,398.0,2181.0,0
2006.0,El Dorado,106090793.0,BARTON MEMORIAL HOSPITAL,General Acute Care,Intensive Care,3285.0,153.0,1396.0,431
2006.0,El Dorado,106090933.0,MARSHALL  MEDICAL CENTER (1-RH),General Acute Care,Intensive Care,2920.0,259.0,1811.0,532
2006.0,Fresno,106100005.0,COMMUNITY MEDICAL CENTER - CLOVIS,General Acute Care,Intensive Care,2555.0,72.0,1646.0,235
2006.0,Fresno,106100717.0,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,General Acute Care,Intensive Care,24820.0,198.0,3880.0,460
